BOROUGH,HOUSE,STREET,STREETON,RACKS,RACKTYPE,WORKTYPE,WORKDATE,X,Y
4,7617,BROADWAY,BROADWAY,1,Circular,Install,,1015099,210973
4,126‐01,ROOSEVELT AV,,8,Large,Install,,1027762,214630
4,63‐03,FRESH POND RD,FRESH POND RD,2,Circular,Install,,1012075,198669
4,67‐08,65 PL,,2,Small,Install,,1014084,196905
4,68‐14,65 PL,,1,Circular,Install,,1014218,196482
4,7544,MAIN ST,,1,Small,Install,,1034114,202656
4,150‐91,87 RD,87 RD,3,Circular,Install,,1038544,197429
4,88‐34,PARSONS BL,89 AV,1,Circular,Install,,1039114,196488
4,89‐11,MERRICK BL,MERRICK BL,5,Circular,Install,,1041204,197225
4,47‐07,BROADWAY,47 ST,1,Small,Install,,1031633,178831
4,8‐21,BAY 25 ST,BAY 25 ST,4,Circular,Install,,1049785,158521
4,160,BCH 29 ST,BCH 29 ST,4,Large,Install,,1050543,155684
4,116‐02,BEACH CHNL DR,,1,Small,Install,,1029030,151175
5,75,STUYVESANT PL,,2,Large,Install,,962697,174047
5,69,HEBERTON AV,,1,Small,Install,,948127,171730
5,2883,RICHMOND AV,,1,Circular,Install,,937541,148829
4,77‐05,QUEENS BL,,1,Small,Install,2/18/2000,1015600,208500
4,98‐83,QUEENS BL,,1,Small,Install,2/18/2000,1024445,204473
4,116‐15,QUEENS BL,,1,Small,Install,2/18/2000,1030653,200299
4,95‐46,QUEENS BL,,1,Small,Install,2/18/2000,1022147,205265
4,110‐62,QUEENS BL,,1,Small,Install,2/18/2000,1028790,201232
4,112‐04,QUEENS BL,,1,Small,Install,2/18/2000,1029548,200770
4,116‐28,QUEENS BL,,1,Small,Install,2/18/2000,1030405,199986
4,120‐38,QUEENS BL,,1,Small,Install,2/18/2000,1031596,199154
4,120‐78,QUEENS BL,,1,Small,Install,2/18/2000,1031863,199003
4,28‐22,UNION ST,1,Small,Install,2/18/2000,1032116,220608
4,29‐14,UNION ST,1,Small,Install,2/18/2000,1032116,220608
4,29‐42,UNION ST,1,Small,Install,2/18/2000,1032170,220329
4,29‐50,UNION ST,1,Small,Install,2/18/2000,1032154,220186
4,145‐18,14 AV,1,Small,Install,2/18/2000,1033635,225962
4,151‐10,14 RD,1,Small,Install,2/18/2000,1036670,226623
4,37‐52,COLLEGE PT BL,1,Small,Install,2/18/2000,1029939,215903
4,136‐04,41 AV,1,Small,Install,2/18/2000,1031772,215618
4,155‐06,ROOSEVELT AV,1,Large,Install,2/18/2000,1036925,217586
4,160‐04,46 AV,1,Small,Install,2/18/2000,1037855,213918
4,187‐16,UNION TP,1,Small,Install,2/18/2000,1044851,204895
4,205‐10,48 AV,1,Small,Install,2/18/2000,1046634,213774
4,73‐28,BELL BL,1,Small,Install,2/18/2000,1051060,208947
4,222‐12,UNION TP,1,Small,Install,2/18/2000,1054079,207243
4,44‐21,DOUGLASTON PY,1,Small,Install,2/18/2000,1054972,218459
4,92‐24,ROCKAWAY BL,1,Small,Install,2/18/2000,1026826,187365
4,138‐61,QUEENS BL,1,Small,Install,2/18/2000,1034934,197127
4,92‐18,GUY R BREWER BL,1,Small,Install,2/18/2000,1040515,195704
4,206‐08,HILLSIDE AV,1,Small,Install,2/18/2000,1051097,202087
4,188‐06,JAMAICA AV,1,Small,Install,2/18/2000,1047951,198329
4,217‐09,LINDEN BL,1,Small,Install,2/18/2000,1055694,192988
4,231‐09,LINDEN BL,1,Small,Install,2/18/2000,1059044,191520
4,220‐20,LINDEN BL,1,Small,Install,2/18/2000,1056446,192494
4,218‐26,MERRICK BL,1,Small,Install,2/18/2000,1053391,186810
4,134‐26,225 ST,1,Large,Install,2/18/2000,1054787,186016
4,92‐06,156 AV,1,Small,Install,2/18/2000,1028139,181160
1,23,ST JAMES PL,1,Large,Install,3/7/2000,984625,198083
1,213,CANAL ST,1,Small,Install,3/7/2000,984544,200714
1,393,CANAL ST,1,Large,Install,3/7/2000,982880,202286
1,148,LAFAYETTE ST,1,Small,Install,3/7/2000,984269,201408
1,553,GRAND ST,1,Large,Install,3/7/2000,989720,199342
1,134,AV C,1,Small,Install,3/7/2000,990368,203385
1,185,AV C,1,Small,Install,3/7/2000,990582,204095
1,250,E HOUSTON ST,1,Large,Install,3/7/2000,988475,202339
1,176,LUDLOW ST,1,Small,Install,3/7/2000,987777,202200
1,78,RIVINGTON ST,,1,Small,Install,3/7/2000,987218,201767
1,130,ST MARK'S PL,,1,Small,Install,3/7/2000,988796,204023
1,131,AV A,,1,Small,Install,3/7/2000,988911,204109
1,287,E 10 ST,,1,Small,Install,3/7/2000,989121,204554
1,37,1 AV,,1,Small,Install,3/7/2000,987546,203135
1,68,2 AV,,1,Small,Install,3/7/2000,987235,203760
1,67,E 3 ST,,1,Small,Install,3/7/2000,987405,203521
1,122,2 AV,,1,Small,Install,3/7/2000,987686,204532
1,156,2 AV,,1,Small,Install,3/7/2000,987970,205048
1,334,E 11 ST,,1,Small,Install,3/7/2000,988460,205047
1,165,1 AV,,1,Large,Install,3/7/2000,988506,204899
1,196,2 AV,,1,Small,Install,3/7/2000,988263,205608
1,334,E 14 ST,,1,Large,Install,3/7/2000,988772,205782
1,344,E 14 ST,,1,Large,Install,3/7/2000,988862,205691
1,7,2 AV,,1,Small,Install,3/7/2000,986642,203068
1,27,2 AV,,1,Small,Install,3/7/2000,986764,203269
1,53,2 AV,,1,Large,Install,3/7/2000,986991,203708
1,91,2 AV,,1,Small,Install,3/7/2000,987262,204193
1,135,2 AV,,1,Small,Install,3/7/2000,987631,204883
1,234,E 14 ST,,1,Small,Install,3/7/2000,988147,206129
1,400,BROOME ST,,1,Small,Install,3/7/2000,985004,201972
1,375,WEST BROADWAY,,1,Large,Install,3/7/2000,983616,202843
1,73,SULLIVAN ST,,1,Small,Install,3/7/2000,983224,203226
1,97,GREENE ST,,1,Small,Install,3/7/2000,984194,203181
1,420,WEST BROADWAY,,1,Large,Install,3/7/2000,983725,203487
1,160,VARICK ST,,1,Small,Install,3/7/2000,982807,204054
1,229,ELIZABETH ST,,1,Small,Install,3/7/2000,985861,202659
1,69,W HOUSTON ST,,1,Small,Install,3/7/2000,984354,203978
1,180,VARICK ST,,1,Small,Install,3/7/2000,982826,204318
1,54,BLEECKER ST,BLEECKER ST,1,Small,Install,3/7/2000,985641,203718
1,88,BLEECKER ST,,1,Small,Install,3/7/2000,985246,203991
1,176,W HOUSTON ST,,1,Small,Install,3/7/2000,983420,204801
1,226,VARICK ST,,1,Small,Install,3/7/2000,982861,204926
1,65,BLEECKER ST,,1,Small,Install,3/7/2000,985637,203909
1,1,GREAT JONES ST,,1,Small,Install,3/7/2000,985767,204350
1,14,E 4 ST,1,Small,Install,3/7/2000,985965,204520
1,401,LAFAYETTE ST,1,Large,Install,3/7/2000,986288,204477
1,726,BROADWAY,1,Small,Install,3/7/2000,986226,204916
1,736,BROADWAY,1,Large,Install,3/7/2000,986230,205074
1,1,W 4 ST,2,Small,Install,3/7/2000,985765,204788
1,1,WASHINGTON PL,1,Large,Install,3/7/2000,985954,205042
1,19,UNIVERSITY PL,2,Large,Install,3/7/2000,985710,205705
1,770,BROADWAY,3,Small,Install,3/7/2000,986599,205456
1,110,4 AV,1,Large,Install,3/7/2000,986825,206111
1,771,BROADWAY,1,Large,Install,3/7/2000,986443,205803
1,57,E 11 ST,1,Small,Install,3/7/2000,986368,206382
1,111,UNIVERSITY PL,1,Large,Install,3/7/2000,986406,206743
1,54,E 13 ST,1,Large,Install,3/7/2000,986528,206719
1,30,E 14 ST,1,Large,Install,3/7/2000,986385,207105
1,40,W 14 ST,1,Large,Install,3/7/2000,985432,207572
1,131,VARICK ST,1,Small,Install,3/7/2000,982513,203554
1,350,HUDSON ST,1,Large,Install,3/7/2000,982353,204378
1,185,VARICK ST,1,Large,Install,3/7/2000,982612,204411
1,55,CARMINE ST,1,Small,Install,3/7/2000,983068,205217
1,289,HUDSON ST,1,Small,Install,3/7/2000,982083,203672
1,395,HUDSON ST,1,Large,Install,3/7/2000,982091,204947
1,435,HUDSON ST,1,Large,Install,3/7/2000,982263,205461
1,111,MORTON ST,1,Small,Install,3/7/2000,981607,205811
1,144,W 12 ST,1,Small,Install,3/7/2000,984257,207613
1,99,BANK ST,1,Small,Install,3/7/2000,982524,207682
1,615,HUDSON ST,1,Large,Install,3/7/2000,982601,208089
1,57,JANE ST,1,Small,Install,3/7/2000,982776,208229
1,649,HUDSON ST,1,Small,Install,3/7/2000,982671,208618
1,352,W 11 ST,1,Small,Install,3/7/2000,981850,207097
1,366,W 11 ST,1,Small,Install,3/7/2000,981677,207116
1,755,WASHINGTON ST,1,Small,Install,3/7/2000,982040,207846
1,95,HORATIO ST,1,Small,Install,3/7/2000,981801,208536
1,15,E 14 ST,1,Small,Install,3/7/2000,986325,207367
1,353,E 17 ST,2,Large,Install,3/7/2000,989396,206548
1,4415,BROADWAY,1,Small,Install,3/7/2000,1002628,251035
2,257,ALEXANDER AV,,1,Large,Install,3/7/2000,1004926,234532
2,830,WASHINGTON AV,,2,Large,Install,3/7/2000,1008798,238971
2,591,SOUTHERN BL,,1,Small,Install,3/7/2000,1011291,235479
2,996,LONGWOOD AV,,1,Small,Install,3/7/2000,1012622,236845
2,997,E 163 ST,,1,Small,Install,3/7/2000,1013764,238495
2,1843,GRAND CONC,,1,Small,Install,3/7/2000,1009811,248313
2,1710,WEBSTER AV,,1,Large,Install,3/7/2000,1011097,246511
2,5530,BROADWAY,,1,Small,Install,3/7/2000,1010391,258948
2,2837,GRAND CONC,,1,Small,Install,3/7/2000,1014260,256338
2,1516,WATSON AV,,1,Small,Install,3/7/2000,1017795,240121
2,1564,WATSON AV,,1,Small,Install,3/7/2000,1018462,240252
2,1515,WATSON AV,,1,Small,Install,3/7/2000,1017755,240347
2,1587,WATSON AV,,1,Small,Install,3/7/2000,1018686,240485
2,1487,WESTCHESTER AV,,1,Large,Install,3/7/2000,1017241,241230
2,1535,WESTCHESTER AV,,1,Small,Install,3/7/2000,1017838,241293
2,1545,WESTCHESTER AV,,1,Small,Install,3/7/2000,1018030,241313
2,1205,STRATFORD AV,,1,Small,Install,3/7/2000,1018635,241493
2,1583,WESTCHESTER AV,,1,Small,Install,3/7/2000,1018512,241448
2,1637,WESTCHESTER AV,,1,Small,Install,3/7/2000,1019095,241677
2,1289,ST LAWRENCE AV,,1,Small,Install,3/7/2000,1020841,242631
2,2044,EASTCHESTER RD,,1,Small,Install,3/7/2000,1027601,250590
2,2430,WILLIAMSBRIDGE RD,,1,Small,Install,3/7/2000,1023727,253280
2,2816,BOSTON RD,,1,Small,Install,3/7/2000,1022986,255167
2,4008,BRONXWOOD AV,,1,Small,Install,3/7/2000,1024622,262404
2,3985,LACONIA AV,,1,Small,Install,3/7/2000,1025911,261657
2,4033,LACONIA AV,,1,Small,Install,3/7/2000,1026152,262129
2,4401,BRONX BL,,1,Small,Install,3/7/2000,1023606,267429
2,2014,BARTOW AV,,1,Small,Install,3/7/2000,1031292,255900
2,3580,E TREMONT AV,,1,Small,Install,3/7/2000,1032612,241401
2,217,W 230 ST,,1,Large,Install,3/7/2000,1010075,258984
3,250,JAY ST,,1,Small,Install,3/7/2000,987746,193237
3,552,ATLANTIC AV,,1,Large,Install,3/7/2000,989920,188692
3,300,CADMAN PLZ W,,1,Large,Install,3/7/2000,986623,192530
3,300,CADMAN PLZ W,CADMAN PLZ W,1,Large,Install,3/7/2000,986623,192530
3,80,MONTAGUE ST,,1,Small,Install,3/7/2000,985284,192521
3,320,5 AV,1,Small,Install,3/7/2000,988871,184510
3,591,VANDERBILT AV,1,Large,Install,3/7/2000,993195,186950
3,929,FULTON ST,1,Small,Install,3/7/2000,993660,188305
3,937,FULTON ST,1,Large,Install,3/7/2000,993785,188297
3,470,VANDERBILT AV,1,Small,Install,3/7/2000,993061,187973
3,854,FULTON ST,1,Small,Install,3/7/2000,993341,188228
3,361,MYRTLE AV,1,Small,Install,3/7/2000,992121,191900
3,622,BROADWAY,1,Small,Install,3/7/2000,999163,195378
3,79,N 11 ST,1,Small,Install,3/7/2000,996007,202191
3,79,BERRY ST,1,Small,Install,3/7/2000,996030,201482
3,152,BEDFORD AV,1,Small,Install,3/7/2000,996185,201180
3,96,N 8 ST,1,Small,Install,3/7/2000,995417,201538
3,103,BERRY ST,1,Small,Install,3/7/2000,995804,201224
3,164,BEDFORD AV,1,Small,Install,3/7/2000,996059,201014
3,176,BEDFORD AV,1,Small,Install,3/7/2000,995960,200885
3,161,N 7 ST,1,Small,Install,3/7/2000,996046,200793
3,196,BEDFORD AV,1,Small,Install,3/7/2000,995816,200684
3,166,N 7 ST,1,Small,Install,3/7/2000,996002,200720
3,168,N 7 ST,1,Large,Install,3/7/2000,996002,200720
3,185,BEDFORD AV,1,Small,Install,3/7/2000,996002,200720
3,204,BEDFORD AV,1,Small,Install,3/7/2000,995685,200565
3,210,BEDFORD AV,1,Small,Install,3/7/2000,995658,200516
3,132,FRANKLIN ST,1,Small,Install,3/7/2000,996091,205033
3,300,SKILLMAN AV,2,Large,Install,3/7/2000,1001150,200420
3,11,CATHERINE ST,1,Large,Install,3/7/2000,1001455,199187
3,855,GRAND ST,1,Small,Install,3/7/2000,1000981,198849
3,251,BUSHWICK AV,1,Small,Install,3/7/2000,1001024,196984
3,2255,BEDFORD AV,1,Large,Install,3/7/2000,996605,175716
4,44‐80,21 ST,1,Small,Install,3/15/2000,998699,211664
4,47‐40,21 ST,1,Large,Install,3/15/2000,998172,210185
4,21‐10,BORDEN AV,4,Large,Install,3/15/2000,998225,208853
4,50‐16,39 AV,1,Small,Install,3/15/2000,1008304,212030
4,43‐07,48 AV,1,Small,Install,3/15/2000,1005893,208822
4,35‐32,21 ST,1,Large,Install,3/15/2000,1001629,216597
4,36‐11,21 ST,1,Large,Install,3/15/2000,1001793,215906
4,42‐22,HARRY SUNA PL,1,Large,Install,3/15/2000,999861,213004
4,43‐25,HUNTER ST,1,Small,Install,3/15/2000,1000237,211653
4,10‐43,41 AV,1,Large,Install,3/15/2000,999693,214660
4,14‐01,ASTORIA BL,1,Large,Install,3/15/2000,1003989,220683
4,45‐10,30 AV,1,Small,Install,3/15/2000,1008969,216781
4,45‐09,30 AV,1,Small,Install,3/15/2000,1009037,216897
4,47‐12,30 AV,1,Small,Install,3/15/2000,1009468,216484
4,37‐18,DITMARS BL,1,Small,Install,3/15/2000,1009945,221041
4,22‐60,31 ST,1,Large,Install,3/15/2000,1008403,221714
4,26‐40,4 ST,1,Small,Install,3/15/2000,1002659,221656
4,54‐22,SKILLMAN AV,1,Large,Install,3/15/2000,1009248,210834
4,95‐55,ROOSEVELT AV,1,Small,Install,3/15/2000,1020331,212279
4,33‐19,JUNCTION BL,1,Small,Install,3/15/2000,1019447,214832
4,106‐14,NORTHERN BL,1,Small,Install,3/15/2000,1022407,215286
4,111‐12,NORTHERN BL,1,Small,Install,3/15/2000,1023603,215378
4,74‐17,GRAND AV,1,Large,Install,3/15/2000,1015450,205518
4,70‐13,GRAND AV,1,Small,Install,3/15/2000,1013981,204460
4,92‐62,QUEENS BL,1,Small,Install,3/15/2000,1020997,205909
4,110‐62,QUEENS BL,1,Small,Install,3/15/2000,1028790,201232
4,78‐60,73 PL,1,Large,Install,3/15/2000,1018688,195274
4,74‐19,MYRTLE AV,1,Small,Install,3/15/2000,1019257,195324
1,150,1 AV,3,Small,Install,4/3/2000,988586,204582
1,42,E 29 ST,1,Small,Install,4/3/2000,988553,210357
1,28,E 30 ST,1,Small,Install,4/3/2000,988494,210670
1,120,E 23 ST,1,Large,Install,4/3/2000,988208,208698
1,372,3 AV,1,Small,Install,4/3/2000,989311,209375
1,456,3 AV,1,Large,Install,4/3/2000,989761,210510
1,462,3 AV,1,Large,Install,4/3/2000,989761,210510
1,164,E 33 ST,1,Small,Install,4/3/2000,990066,210722
1,160,E 33 ST,1,Small,Install,4/3/2000,989994,210776
1,580,3 AV,1,Small,Install,4/3/2000,990766,212008
1,227,E 14 ST,1,Small,Install,4/3/2000,988161,206350
1,222,E 16 ST,1,Large,Install,4/3/2000,988312,206632
1,283,3 AV,1,Small,Install,4/3/2000,988886,208213
1,234,E 23 ST,1,Small,Install,4/3/2000,989271,208146
1,229,E 28 ST,1,Small,Install,4/3/2000,989971,209454
1,443,3 AV,1,Small,Install,4/3/2000,989989,210148
1,386,2 AV,1,Small,Install,4/3/2000,989575,207862
1,311,E 23 ST,1,Large,Install,4/3/2000,989926,208063
1,462,2 AV,1,Small,Install,4/3/2000,990274,209143
1,286,1 AV,1,Small,Install,4/3/2000,990300,205925
1,298,1 AV,1,Small,Install,4/3/2000,990300,205925
1,312,1 AV,1,Small,Install,4/3/2000,990300,205925
1,344,1 AV,1,Small,Install,4/3/2000,990300,205925
1,514,E 20 ST,1,Small,Install,4/3/2000,990300,205925
1,145,E 49 ST,1,Small,Install,4/3/2000,992002,214629
1,160,E 54 ST,1,Large,Install,4/3/2000,992566,215567
1,950,3 AV,1,Large,Install,4/3/2000,993089,216245
1,913,2 AV,1,Small,Install,4/3/2000,992663,213964
1,951,2 AV,1,Small,Install,4/3/2000,992956,214446
1,845,3 AV,1,Small,Install,4/3/2000,992625,214932
1,232,E 53 ST,1,Small,Install,4/3/2000,993041,215066
1,1037,2 AV,1,Small,Install,4/3/2000,993453,215381
1,1049,2 AV,1,Small,Install,4/3/2000,993569,215551
1,765,1 AV,1,Small,Install,4/3/2000,992708,212451
1,828,2 AV,1,Small,Install,4/3/2000,992323,212956
1,852,2 AV,1,Small,Install,4/3/2000,992508,213259
1,862,2 AV,1,Large,Install,4/3/2000,992559,213384
1,866,2 AV,1,Small,Install,4/3/2000,992584,213428
1,888,2 AV,1,Small,Install,4/3/2000,992739,213681
1,325,E 47 ST,1,Small,Install,4/3/2000,992935,213514
1,348,E 54 ST,1,Small,Install,4/3/2000,993910,214884
1,1011,1 AV,1,Small,Install,4/3/2000,994211,215255
1,305,E 55 ST,1,Small,Install,4/3/2000,993859,215449
1,398,E 52 ST,1,Small,Install,4/3/2000,993936,214317
1,601,W 26 ST,2,Small,Install,4/5/2000,982444,213091
1,260,11 AV,1,Large,Install,4/5/2000,982885,212881
1,260,11 AV,1,Small,Install,4/5/2000,982885,212881
1,329,10 AV,1,Small,Install,4/5/2000,983802,213123
1,453,W 19 ST,1,Small,Install,4/5/2000,982842,210734
1,175,9 AV,1,Small,Install,4/5/2000,983450,210697
1,405,W 23 ST,1,Large,Install,4/5/2000,983263,211754
1,465,W 23 ST,1,Large,Install,4/5/2000,983263,211754
1,415,W 24 ST,1,Small,Install,4/5/2000,983835,211676
1,341,9 AV,1,Small,Install,4/5/2000,984309,212941
1,430,W 34 ST,1,Small,Install,4/5/2000,984895,213856
1,211,8 AV,1,Small,Install,4/5/2000,984297,210340
1,334,9 AV,1,Small,Install,4/5/2000,984741,212625
1,211,W 19 ST,1,Small,Install,4/5/2000,984803,209655
1,206,7 AV,1,Small,Install,4/5/2000,985187,210099
1,235,W 23 ST,1,Small,Install,4/5/2000,985149,210653
1,225,W 23 ST,1,Small,Install,4/5/2000,985233,210606
1,240,7 AV,1,Small,Install,4/5/2000,985487,210611
1,226,W 26 ST,1,Small,Install,4/5/2000,985445,211194
1,236,W 26 ST,1,Small,Install,4/5/2000,985360,211241
1,231,W 26 ST,1,Small,Install,4/5/2000,985462,211362
1,225,W 27 ST,1,Small,Install,4/5/2000,985698,211585
1,151,W 16 ST,1,Small,Install,4/5/2000,984820,208801
1,625,6 AV,1,Small,Install,4/5/2000,985581,208992
1,151,W 19 ST,1,Small,Install,4/5/2000,985229,209407
1,641,6 AV,2,Large,Install,4/5/2000,985709,209237
1,127,W 20 ST,1,Small,Install,4/5/2000,985569,209503
1,709,6 AV,2,Small,Install,4/5/2000,986032,209865
1,146,W 23 ST,2,Large,Install,4/5/2000,985747,210098
1,155,W 23 ST,1,Large,Install,4/5/2000,985748,210321
1,115,W 23 ST,1,Large,Install,4/5/2000,986116,210118
1,125,W 24 ST,1,Small,Install,4/5/2000,986135,210401
1,827,6 AV,1,Small,Install,4/5/2000,986897,211285
1,847,6 AV,1,Small,Install,4/5/2000,986937,211474
1,115,W 30 ST,1,Small,Install,4/5/2000,986874,211744
1,1011,6 AV,1,Small,Install,4/5/2000,988019,213303
1,1430,BROADWAY,1,Small,Install,4/5/2000,988009,213939
1,34,W 15 ST,1,Small,Install,4/5/2000,985648,207863
1,35,W 15 ST,1,Small,Install,4/5/2000,985746,207990
1,570,6 AV,1,Small,Install,4/5/2000,985483,208223
1,574,6 AV,1,Small,Install,4/5/2000,985483,208397
1,590,6 AV,1,Small,Install,4/5/2000,985586,208488
1,126,5 AV,1,Large,Install,4/5/2000,986403,208334
1,18,W 18 ST,1,Small,Install,4/5/2000,986071,208442
1,12,W 18 ST,1,Small,Install,4/5/2000,986174,208442
1,45,W 18 ST,3,Small,Install,4/5/2000,985930,208800
1,39,W 19 ST,1,Small,Install,4/5/2000,986086,208937
1,11,W 19 ST,1,Small,Install,4/5/2000,986397,208817
1,650,6 AV,1,Small,Install,4/5/2000,985939,209117
1,54,W 21 ST,1,Small,Install,4/5/2000,986124,209306
1,680,6 AV,1,Small,Install,4/5/2000,986106,209489
1,162,5 AV,1,Small,Install,4/5/2000,986799,209086
1,168,5 AV,1,Large,Install,4/5/2000,986865,209177
1,20,W 22 ST,1,Small,Install,4/5/2000,986579,209343
1,50,W 23 ST,1,Large,Install,4/5/2000,986476,209593
1,16,W 23 ST,1,Small,Install,4/5/2000,986895,209464
1,71,W 23 ST,1,Large,Install,4/5/2000,986439,209947
1,49,W 23 ST,1,Large,Install,4/5/2000,986641,209885
1,53,W 23 ST,1,Large,Install,4/5/2000,986641,209885
1,27,W 24 ST,1,Large,Install,4/5/2000,986787,210041
1,1107,BROADWAY,1,Small,Install,4/5/2000,987123,209884
1,202,5 AV,1,Large,Install,4/5/2000,987338,209990
1,31,W 26 ST,1,Small,Install,4/5/2000,987004,210508
1,230,5 AV,1,Large,Install,4/5/2000,987468,210385
1,798,6 AV,1,Large,Install,4/5/2000,986893,210907
1,824,6 AV,1,Small,Install,4/5/2000,987021,211163
1,306,5 AV,1,Small,Install,4/5/2000,988101,211389
1,79,5 AV,1,Small,Install,4/5/2000,986357,207774
1,37,UNION SQ W,1,Large,Install,4/5/2000,986783,207789
1,859,BROADWAY,1,Small,Install,4/5/2000,986874,207936
1,105,5 AV,1,Large,Install,4/5/2000,986590,208210
1,115,5 AV,1,Large,Install,4/5/2000,986809,208311
1,9,E 19 ST,1,Small,Install,4/5/2000,986889,208485
1,53,E 19 ST,1,Small,Install,4/5/2000,987478,208152
1,902,BROADWAY,1,Small,Install,4/5/2000,987199,208617
1,915,BROADWAY,,1,Small,Install,4/5/2000,987020,208823
1,141,5 AV,,1,Small,Install,4/5/2000,986920,208864
1,46,E 23 ST,,1,Large,Install,4/5/2000,987863,208936
1,55,E 25 ST,,2,Small,Install,4/5/2000,988205,209566
1,372,PARK AV S,,1,Small,Install,4/5/2000,988244,209879
1,66,MADISON AV,,1,Small,Install,4/5/2000,988032,210248
1,76,MADISON AV,,1,Small,Install,4/5/2000,988116,210333
1,261,5 AV,,1,Large,Install,4/5/2000,987968,210681
1,267,5 AV,,1,Small,Install,4/5/2000,988005,210808
1,295,5 AV,,1,Large,Install,4/5/2000,988208,211076
1,17,E 30 ST,,1,Small,Install,4/5/2000,988365,210941
1,444,PARK AV S,,1,Small,Install,4/5/2000,988861,210644
1,3,E 31 ST,,1,Small,Install,4/5/2000,988274,211248
1,6,E 32 ST,,1,Small,Install,4/5/2000,988409,211260
1,313,5 AV,,1,Large,Install,4/5/2000,988339,211366
1,152,MADISON AV,,1,Small,Install,4/5/2000,988663,211327
1,365,5 AV,,2,Small,Install,4/5/2000,988825,211958
1,411,5 AV,,1,Small,Install,4/5/2000,989038,212652
1,417,5 AV,5 AV,1,Small,Install,4/5/2000,989121,212679
1,10,UNION SQ E,,1,Large,Install,4/5/2000,987259,206907
1,32,UNION SQ E,,1,Large,Install,4/5/2000,987244,207243
1,243,PARK AV S,,1,Small,Install,4/5/2000,987665,208092
1,251,PARK AV S,,1,Small,Install,4/5/2000,987762,208277
1,119,E 23 ST,,1,Small,Install,4/5/2000,988354,208885
1,130,E 25 ST,,1,Small,Install,4/5/2000,988634,209164
1,459,PARK AV S,,1,Small,Install,4/5/2000,989082,210694
1,113,E 31 ST,,1,Small,Install,4/5/2000,989276,210721
1,1095,6 AV,,3,Small,Install,4/5/2000,988404,214254
1,125,W 42 ST,,1,Large,Install,4/5/2000,988485,214549
1,133,W 42 ST,,1,Large,Install,4/5/2000,988485,214549
1,1133,6 AV,,1,Large,Install,4/5/2000,988728,214716
1,1365,6 AV,,1,Large,Install,4/5/2000,990282,217428
1,130,W 57 ST,,1,Small,Install,4/5/2000,990153,217858
1,200,W 51 ST,,1,Small,Install,4/5/2000,988877,216809
1,1633,BROADWAY,,1,Large,Install,4/5/2000,988486,216934
1,1760,BROADWAY,,1,Small,Install,4/5/2000,989370,218283
1,23,W 43 ST,,1,Small,Install,4/5/2000,989332,214351
1,1330,6 AV,,1,Large,Install,4/5/2000,990215,216893
1,40,W 55 ST,,1,Small,Install,4/5/2000,990691,216968
1,410,PARK AV,,1,Small,Install,4/5/2000,991940,216272
1,430,PARK AV,,1,Small,Install,4/5/2000,992063,216442
3,278,UNION ST,,1,Small,Install,4/5/2000,985297,187884
3,75,HAMILTON AV,,1,Large,Install,4/5/2000,982736,188146
3,71,HAMILTON AV,,1,Large,Install,4/5/2000,982715,188177
3,149,VAN BRUNT ST,,1,Small,Install,4/5/2000,982669,188272
3,221,COURT ST,,1,Large,Install,4/5/2000,986022,189373
3,265,COURT ST,COURT ST,1,Large,Install,4/5/2000,985807,188787
3,319,SMITH ST,,1,Small,Install,4/5/2000,985908,187409
3,234,4 AV,,1,Large,Install,4/5/2000,988781,185957
3,165,CONOVER ST,,1,Large,Install,4/5/2000,980496,186369
3,499,VAN BRUNT ST,,1,Large,Install,4/5/2000,979603,184559
3,141,5 AV,,1,Small,Install,4/5/2000,990080,186350
3,262,5 AV,,1,Small,Install,4/5/2000,989277,185168
3,228,7 AV,,1,Small,Install,4/5/2000,990033,183459
3,384,7 AV,,1,Small,Install,4/5/2000,988949,181711
3,400,7 AV,,1,Small,Install,4/5/2000,988793,181514
3,436,7 AV,,1,Small,Install,4/5/2000,988502,181038
3,53,PROSPECT PK W,,1,Small,Install,4/5/2000,991617,183064
3,511,9 ST,,1,Large,Install,4/5/2000,990117,181835
3,341,7 AV,,1,Small,Install,4/5/2000,989301,182062
3,1112,8 AV,,1,Small,Install,4/5/2000,989618,181312
3,1114,8 AV,,1,Small,Install,4/5/2000,989618,181312
3,451,7 AV,,1,Small,Install,4/5/2000,988509,180740
3,307,FLATBUSH AV,,1,Large,Install,4/5/2000,991716,186434
3,1000,WASHINGTON AV,,1,Small,Install,4/5/2000,994089,182608
3,960,CARROLL ST,,1,Large,Install,4/5/2000,995480,182626
3,1137,CARROLL ST,,1,Large,Install,4/5/2000,997644,182470
3,1150,CARROLL ST,,3,Large,Install,4/5/2000,997615,182209
3,1783,BEDFORD AV,,1,Large,Install,4/5/2000,996243,180636
3,258,BUFFALO AV,,1,Small,Install,4/5/2000,1004891,183401
3,1604,ST JOHN'S PL,,1,Large,Install,4/5/2000,1005118,183362
3,840,LEFFERTS PL,,1,Large,Install,4/5/2000,1002640,180883
3,2094,FULTON ST,,1,Small,Install,4/5/2000,1008147,186372
